21.149868,628.4604,95.61788,713.4433,0,0.9895321
20.869654,628.3562,94.30081,713.54297,0,0.991659
19.299286,631.3054,93.60152,720.5949,0,0.99160236
18.764866,633.3002,93.43903,718.7549,0,0.988706
20.660751,633.44965,93.66696,719.1329,0,0.9930365
21.53086,631.9896,94.442406,720.19305,0,0.9929919
22.839725,634.47626,94.408844,718.74054,0,0.99308914
23.542124,634.2925,94.87441,719.93036,0,0.99223894
28.055454,637.13617,102.31925,718.38416,0,0.99223214
23.719131,633.37036,95.38019,720.5585,0,0.99085283
28.089073,636.0471,102.373215,718.9814,0,0.9926869
22.957998,631.6543,95.6915,721.77637,0,0.99303925
22.72073,630.0729,96.28924,722.2824,0,0.9905376
27.169525,626.96204,102.85536,715.7209,0,0.9876354
28.507948,624.7017,101.87656,716.7668,0,0.9917699
29.587936,622.10864,100.57951,717.77747,0,0.9920799
30.514217,616.4075,99.62222,719.3222,0,0.99442655
29.538273,613.9795,99.987915,718.3647,0,0.9946436
30.972767,603.65704,99.257614,719.602,0,0.9934952
27.762932,597.7756,94.00365,720.993,0,0.9915814
28.818035,587.86383,92.46577,708.27216,0,0.98219
27.83376,585.9891,92.889145,704.83704,0,0.99539095
27.445614,583.8437,91.250656,701.7815,0,0.99695706
24.622429,581.57916,85.81664,700.665,0,0.9968473
23.597454,578.45575,83.461105,701.32916,0,0.9962899
22.317213,576.1608,84.11017,699.9025,0,0.99597156
20.4054,566.2695,82.12906,681.7416,0,0.9968301
17.08939,562.7747,81.11255,680.2096,0,0.9980057
19.16725,559.5042,82.6575,675.92535,0,0.99815696
18.111055,547.69916,79.69795,662.9354,0,0.99636376
19.015444,547.58984,80.26129,659.6696,0,0.9965235
19.29555,539.90405,80.16522,660.7068,0,0.99711347
16.587889,538.7202,79.64047,658.09564,0,0.99738455
16.032726,523.4365,76.240524,644.79144,0,0.9921491
12.194502,521.68646,75.2068,642.5914,0,0.99458736
9.818649,521.4091,68.56397,638.4594,0,0.99575555
9.689009,521.3687,67.56566,636.0128,0,0.9970756
9.705103,518.9471,69.11434,633.84406,0,0.99655724
8.858967,515.2418,71.13285,632.89386,0,0.99450755
13.423657,516.35864,75.85273,631.8875,0,0.9952717
14.868391,505.6082,74.325584,620.5039,0,0.99694484
13.398886,503.25378,77.09957,618.62933,0,0.99898964
15.32591,500.83218,80.101074,617.8979,0,0.9994754
16.71025,498.07468,81.2413,615.1429,0,0.999178
18.122328,493.8758,80.70456,614.1799,0,0.9984455
19.584953,480.53418,80.81453,602.7264,0,0.99864393
19.43372,478.51648,82.1278,600.9795,0,0.9992937
19.569756,477.4732,80.89415,597.2676,0,0.99904686
18.951475,474.57742,79.14859,598.12164,0,0.9989924
19.219637,473.5595,78.12023,597.4293,0,0.9986034
19.102943,471.55646,76.95143,598.7166,0,0.9982479
17.293215,471.1713,76.93083,598.12366,0,0.9979272
14.577031,474.72705,77.8024,595.9419,0,0.9978507
12.873793,471.95163,78.37712,597.3403,0,0.9988035
15.469635,472.2252,78.44643,595.1257,0,0.9986718
16.567135,469.91925,78.17239,593.7421,0,0.99686414
16.20744,450.2161,76.29457,587.1821,0,0.99757534
17.229902,444.17426,75.7673,588.5968,0,0.9982291
20.192755,444.51218,76.408875,581.4082,0,0.9953194
20.346945,429.08978,74.83614,567.23474,0,0.9945025
20.60523,430.12567,77.751564,561.6971,0,0.9972
20.286024,428.95752,77.54754,556.82635,0,0.9968512
19.391584,410.5065,73.861694,544.1126,0,0.99619174
12.4552965,409.81302,75.61333,539.94916,0,0.996253
13.153773,402.47186,74.84308,538.61755,0,0.99519736
13.53972,392.65146,75.53751,518.6532,0,0.9928275
12.406182,388.7528,74.96893,518.01,0,0.9934706
15.277613,386.9658,74.10435,510.68253,0,0.9925286
16.638231,367.48608,73.17607,498.26556,0,0.99579805
14.924419,366.33472,73.677,490.6352,0,0.9923228
17.872692,345.51123,71.951866,479.9942,0,0.993448
15.967762,345.32895,72.63718,471.29675,0,0.9956602
16.606968,326.5771,71.06662,459.85318,0,0.9920911
13.1483135,327.28668,73.38547,453.5393,0,0.99515885
15.983004,321.19104,71.78557,451.0443,0,0.9892207
15.942467,300.87756,70.550934,441.36157,0,0.9902049
15.577459,302.0678,71.68948,431.95142,0,0.9894387
16.926014,284.17026,71.00182,416.84607,0,0.98952556
15.410471,282.4,72.954056,414.5044,0,0.99464667
15.309864,281.38498,73.60596,408.38104,0,0.9921268
17.413277,262.7445,70.242424,397.39954,0,0.985861
15.135443,265.69983,72.83155,388.39795,0,0.99160343
14.104689,261.78986,72.61871,389.46072,0,0.990471
13.0360365,264.86957,66.85226,379.3192,0,0.98690885
15.4890175,248.82542,71.43142,370.23895,0,0.99318963
13.982641,245.843,73.5267,370.0415,0,0.99720937
14.855093,247.75243,75.57354,364.2467,0,0.9970895
20.003319,245.85432,78.68974,359.56726,0,0.99806595
21.426224,243.21188,82.68532,355.4079,0,0.99740267
21.801441,236.57465,85.31088,339.61658,0,0.9980294
23.623747,236.12805,87.47253,338.1262,0,0.9973943
24.043625,232.84163,90.31307,337.5514,0,0.99780726
25.71882,227.79584,92.05789,337.3314,0,0.99777
26.074331,223.32603,93.743225,334.24753,0,0.99309665
29.520464,213.38675,99.7583,321.47375,0,0.99569356
27.410416,209.72548,102.251,316.94495,0,0.9973212
27.15862,204.31853,104.15451,312.48773,0,0.9954973
29.605679,200.31454,103.49688,299.3069,0,0.9952018
34.36535,194.206,106.22375,296.6329,0,0.99834067
38.25321,186.55823,112.257675,296.0837,0,0.99888974
41.7915,182.29132,114.244255,293.0866,0,0.9961033
45.149776,180.37157,114.43856,289.90216,0,0.99661326
47.430702,169.63182,113.74348,282.39127,0,0.9976664
47.146355,165.39374,112.88825,282.30997,0,0.99856675
47.36905,163.66522,109.493256,280.85648,0,0.99879014
46.561314,165.54468,107.046844,277.8496,0,0.99927455
44.235264,163.69067,104.26203,277.469,0,0.9986264
39.771664,164.50352,101.170944,276.97803,0,0.99875057
35.389828,162.64789,99.25461,274.4722,0,0.9983878
36.379635,161.19516,100.50519,275.72653,0,0.9991862
35.996483,157.3113,100.038826,272.7713,0,0.99717385
34.89613,153.65958,97.41928,256.23917,0,0.9974114
32.35554,152.89359,98.43039,254.90833,0,0.9982838
33.50795,146.60976,97.9843,257.15997,0,0.99825007
33.492207,138.51553,98.20855,255.9306,0,0.9977661
32.279633,130.12547,97.0903,239.42172,0,0.9973808
30.18216,129.09338,98.519775,236.52005,0,0.9973941
28.187084,117.78329,93.23686,235.28036,0,0.99837554
26.573706,109.239624,93.27623,236.52887,0,0.9988009
26.126598,98.008545,86.25955,226.64766,0,0.99875736
24.054617,96.038124,81.78386,222.97246,0,0.9993123
23.851294,94.285774,81.16793,219.86835,0,0.99918693
22.868555,87.933136,77.77726,220.07933,0,0.9982932
20.798475,77.47188,77.34328,204.66003,0,0.998524
21.527052,79.39288,78.76572,200.31697,0,0.9991611
22.124952,81.79792,79.9172,193.41716,0,0.99899226
21.060455,80.03484,79.95351,187.87407,0,0.9985559
20.205557,77.03649,78.667366,188.08955,0,0.99771214
17.459219,67.125084,77.14548,174.48836,0,0.99631107
17.282248,64.842964,77.12828,175.19756,0,0.9964927
17.233324,64.52944,77.02229,174.91557,0,0.9964232
17.371178,64.88423,77.32905,172.97351,0,0.9972457
17.138695,60.70738,76.47767,174.0231,0,0.9969873
18.07735,56.835865,77.25027,174.39313,0,0.9976925
17.998386,54.47413,77.69649,173.478,0,0.9974192
17.083704,53.079796,76.9936,172.76234,0,0.99690855
16.643597,53.462936,76.57894,172.8686,0,0.9970984
17.8252,52.55754,76.035545,171.76852,0,0.9958286
17.909473,52.81155,78.17329,171.69664,0,0.9979528
19.941998,52.85828,79.10447,171.5322,0,0.99771446
20.854092,53.76129,79.65853,171.32713,0,0.9969356
20.652794,52.91015,78.7905,172.01514,0,0.9963833
20.198328,54.183125,79.67663,171.18506,0,0.9969849
20.018255,53.84376,79.26163,171.14261,0,0.99705976
20.69317,54.033375,79.40253,170.30267,0,0.997294
20.784653,53.663086,79.190674,170.66231,0,0.99686617
20.315605,54.574036,78.17908,171.21115,0,0.99669087
19.151651,57.51221,78.602234,170.50574,0,0.9978828
18.280453,60.186123,79.34545,170.63803,0,0.99827176
18.220211,65.80283,79.84872,169.24896,0,0.99830246
18.095886,69.50841,79.82803,167.6678,0,0.99787015
17.103577,71.21396,79.91874,167.35527,0,0.998436
17.687857,69.8533,81.374695,166.89041,0,0.9986384
17.49723,70.68585,82.25717,165.86916,0,0.9988316
18.68099,72.20868,84.56378,164.3164,0,0.9984573
19.753063,72.53258,86.279785,163.83488,0,0.9983526
20.501905,70.34005,87.71527,163.01387,0,0.9983182
21.038692,70.56713,88.722984,161.87682,0,0.99824595
22.183918,68.5105,89.108864,161.12831,0,0.998122
23.143738,68.720695,89.82055,160.02057,0,0.9977268
24.319613,69.32869,89.99044,158.85754,0,0.997295
24.094082,67.51819,90.35168,159.31203,0,0.99751467
24.34765,65.87849,91.51516,158.07495,0,0.9972466
24.807035,65.904854,92.189255,155.26674,0,0.99587727
23.97107,66.23395,92.53124,152.95291,0,0.9933859
24.191767,66.354256,92.70195,153.51114,0,0.99228245
22.620796,64.55049,93.79977,152.74034,0,0.9911655
20.782816,66.058685,93.82129,150.18422,0,0.98380786
21.048986,67.17402,92.922195,149.91054,0,0.98544616
16.949821,76.290306,99.16661,140.7365,0,0.9796625
16.762043,78.07188,100.503944,139.95682,0,0.986501
16.130375,78.489685,101.83165,138.94585,0,0.98965335
16.788197,78.57501,102.30191,138.9328,0,0.9900462
14.702916,80.70101,104.70144,135.87239,0,0.9896667
13.550234,80.86126,106.06649,134.93054,0,0.98622507
22.69921,73.39196,113.8057,131.62367,0,0.9884219
22.201717,72.71602,112.91889,132.3689,0,0.99053234
23.1207,73.76111,113.93832,131.3054,0,0.9930471
